,card,income,share,expenditure,reports_equal and greater then 4,reports_less than 4,age_18~30,age_30~50,age_50~,owner_no,owner_yes,selfemp_no,selfemp_yes,dependents_0~1,dependents_1~,months_60~,months_~50,majorcards_0,majorcards_>=1,active_<7,active_>=7
546,True,-0.1935132588738957,0.03187233,-0.4580228634995314,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True
547,True,0.022857946710246095,0.1568097,1.4649867845001863,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
548,False,-0.6623175376395365,0.0005106383,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
549,False,-0.799352634509493,0.0005555556,-0.8906079685332026,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False
550,True,0.45560035787853004,0.04137513,-0.15637764334388765,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
551,True,-0.6900851756895013,0.02862341,-0.5902783833799592,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
552,True,-1.1311218164051775,0.0007058823,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
553,True,-0.9147506108210355,0.0723855,-0.23192066213205254,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
554,True,1.1047139746309558,0.0801424999999999,0.8604033284926024,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False
555,True,-0.1935132588738957,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
556,True,-1.232095045677777,0.06716603,-0.41445971902262263,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
557,True,-0.9147506108210355,0.049059,-0.44660847322559055,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
558,True,-0.48200819965275155,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
559,True,1.018165492397299,0.03474402,-0.1534682760732139,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
560,True,0.5277240930732441,0.2298219999999999,2.4701663470173365,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False
561,True,-1.005338022225596,0.0552038,-0.4208567210417694,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False
562,True,-0.12138952367918167,0.1792845,1.6398678950102974,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
563,True,-0.3377607292633238,0.05751464,-0.15738840943792454,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
564,True,-0.8859011167431499,0.1136103,0.16234149230823255,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
565,True,-0.8426268756263214,0.2298219999999999,2.1818980424382173,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
566,True,-0.9147506108210355,0.164968,0.6115909613442774,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
567,True,1.6817038561886675,0.08529589,1.2841645547973417,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
568,True,-0.1935132588738957,0.04979033,-0.21052192438121523,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
569,True,-0.6262556700421796,0.08183375,0.002239967533144275,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
570,True,-1.0229362136131064,0.06057946,-0.3807994051030263,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
571,True,-0.26563699406860974,0.04706862,-0.27185958184778064,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
572,False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False
573,True,-0.9940867195352209,0.02392328,-0.6861099909316785,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False
574,True,-0.9147506108210355,0.2048969999999999,0.9738183869242029,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
575,True,-1.1731699540236957,0.2298219999999999,1.886489904714842,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
576,False,-0.6695299111590081,0.0005128205,-0.8906079685332026,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
577,True,-0.9868743460157495,0.2298219999999999,1.4716299763582374,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
578,True,-1.253732166236191,0.03650327,-0.6376887767907977,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
579,True,0.5238294113727296,0.07619161,0.4951206575084313,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
580,True,-1.2032455515998914,0.04630688,-0.5532716141490245,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
581,True,-1.0589980812104633,0.08415,-0.20278601242150263,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
582,True,0.3113528874891023,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
583,True,-0.8426268756263214,0.009285714,-0.8054668788240785,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
584,True,-0.9147506108210355,0.03145,-0.6078666422282876,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
585,False,-0.48200819965275155,0.0004615385,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
586,True,-0.42791539825671626,0.03482019,-0.4683444790358057,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
587,False,0.6431220693847866,0.0002884615,-0.8906079685332026,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
588,True,-0.8426268756263214,0.1375624,0.4233016288267287,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
589,True,-0.6262556700421796,0.0337825,-0.5223704184861234,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
590,True,-0.10696477664023886,0.02673974,-0.5121261675330468,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False
591,True,-0.1935132588738957,0.06917133,0.052254859306293144,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
592,True,-0.11057096339997448,0.07675923,0.19667147974213214,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
593,False,-1.1878831960034173,0.0007401468,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
594,True,0.7932115623249862,0.04429271,-0.01381372984041575,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
595,False,-0.5296098648812627,0.0004735596,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
596,False,-0.12138952367918167,0.0003870968,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
597,False,-0.39827254309168875,0.0004418098999999,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
598,True,0.5565735871511297,0.01336535,-0.6479512761695722,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
599,True,-0.37418321553665435,0.2148416,1.798881070564131,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
600,True,-0.1935132588738957,0.1608052999999999,1.3053769837708458,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
601,True,-0.08532765608182481,0.06829016,0.0883506824244778,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
602,False,1.9485616764091092,0.000201005,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
603,True,-0.48200819965275155,0.0841927,0.1046824770639106,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
604,False,2.402941208135807,0.0001428570999999,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
605,True,-0.9508124784183926,0.03838103,-0.5521242580422799,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
606,True,-0.1935132588738957,0.032497,-0.4490078680248189,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False
607,True,-0.3377607292633238,0.003928571,-0.8450779661185065,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
608,True,0.9244046366441708,0.04465253,0.033054674399998867,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
609,True,-0.9219629843405069,0.03496332,-0.5738238762731097,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
610,True,0.888342769046814,0.05416889,0.21923123260098476,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
611,False,0.5277240930732441,0.0003,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
612,True,0.1671054170996742,0.06206229,0.09838567747808613,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
613,False,-0.8065650080289646,0.0005581395,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
614,False,-1.1888208045609485,0.0007407407,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
615,True,0.1671054170996742,0.1656494,1.7486432638902427,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
616,True,-0.26563699406860974,0.006872069,-0.8035136416423585,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False
617,True,0.09959760095742197,0.06364079,0.0964187812950955,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True
618,True,0.5277240930732441,0.00165,-0.8655664680246598,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False
